,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
873,2,3,0.0,12144,7,7,3,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,0.9727189625036077,5,0,1949,1950,0.9478378436248188,0.9938231854706513,0.9013728305733234,0.8675503295608331,103.68526170798899,1.2803005701234065,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8118962921805785,375,1.008789213181133,0,457,832,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,1036,0,232,1268,0,0,1,0,3,1,0.7736103604433672,6,1.013862119118048,1,0.9480673434968409,1.074564382737556,1949.0,0.7603888530823646,1,288,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,28,0,0,0,0,0.9973908134322019,1.0116663229381453,0.519563224957558,0,9,2009,0.9584384834985059,0.9683896829793187
874,2,2,0.0,5720,7,7,3,3.5,7,3.5,0.5440680443502757,0.7087356473291577,3,0.7910446288804662,5,0,1941,1950,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,676,676,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,676,455,0,1131,0,0,1,1,3,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1941.0,0.7603888530823646,1,200,1.0092342322053793,1.0115851166802203,1.0304706033091076,26,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,8,2009,0.9584384834985059,0.809891970043861
875,4,3,0.0,9000,7,7,3,3.5,7,3.5,0.5440680443502757,1.2457348410731335,3,1.1610124673959046,8,1,2007,2007,0.9478378436248188,0.9938231854706513,1.2806164285916308,0.8675503295608331,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,64,1.008789213181133,0,1120,1184,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1184,1426,0,2610,0,0,2,1,4,1,1.8160098289368747,11,1.013862119118048,1,0.9480673434968409,1.4080812222282344,2007.0,1.3268356378006463,2,550,1.0092342322053793,1.0115851166802203,1.0304706033091076,208,364,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,8,2007,1.5196971072384964,1.5050295829623785
876,3,3,0.0,25286,7,7,3,4.5,7,3.5,0.6020599913279624,0.8637469019585565,3,0.9727189625036077,4,1,1963,1963,0.9478378436248188,0.9938231854706513,0.9013728305733234,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,1.2449090938831395,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,633,1.008789213181133,0,431,1064,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,1040,0,0,1040,1,0,1,0,3,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,1.074564382737556,1963.0,0.7603888530823646,2,648,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,1,2007,0.9584384834985059,0.9683896829793187
877,4,3,0.0,8834,7,7,3,3.5,7,3.5,0.5440680443502757,1.748112606818039,3,1.1610124673959046,9,1,2004,2005,1.2097915475808234,0.9938231854706513,1.1813590990208676,1.4679519649033907,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.5210875633353251,1.0149867736409819,1.0,1.3011948043848354,1170,1.008789213181133,0,292,1462,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1462,762,0,2224,1,0,2,1,4,1,1.8160098289368747,10,1.013862119118048,1,0.9480673434968409,1.074564382737556,2004.0,1.3268356378006463,3,738,1.0092342322053793,1.0115851166802203,1.0304706033091076,184,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2009,0.9584384834985059,0.9683896829793187
878,2,3,0.0,11782,7,7,4,3.5,7,3.5,0.5440680443502757,0.7560923664134666,3,0.7465929341319681,5,0,1961,1995,0.9478378436248188,0.9938231854706513,0.9013728305733234,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,899,1.008789213181133,0,210,1109,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1155,0,0,1155,1,0,1,0,3,1,1.1724221855092622,6,0.7972567633600771,0,0.9480673434968409,0.7411578401898276,1987.0,0.7603888530823646,2,576,1.0092342322053793,1.0115851166802203,1.0304706033091076,192,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,400,6,2010,0.9584384834985059,0.9683896829793187
879,3,3,0.0,7000,7,7,4,3.5,7,3.5,0.5440680443502757,1.0942099534498255,3,0.9727189625036077,5,0,1978,2005,0.9478378436248188,0.9938231854706513,1.1813590990208676,1.1313869052363548,103.68526170798899,1.2803005701234065,0.9335421848275682,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,646,1.008789213181133,0,218,864,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,864,0,0,864,1,0,1,0,3,1,0.7736103604433672,6,1.013862119118048,0,0.9480673434968409,1.074564382737556,1978.0,0.7603888530823646,1,336,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,0.7759141438565689,1.0004752538286583,0,7,2009,0.9584384834985059,0.9683896829793187
880,3,3,0.0,7024,7,7,3,3.5,7,3.5,0.5440680443502757,0.7087046897350063,3,0.9727189625036077,5,1,2005,2006,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,1.2449090938831395,1.5210875633353251,0.9641913762741758,1.0,0.89305770607269,980,1.008789213181133,0,110,1090,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,1090,0,0,1090,1,0,1,1,2,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,1.074564382737556,2005.0,1.3268356378006463,2,450,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,49,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2007,0.9584384834985059,0.9683896829793187
881,2,3,0.0,13758,7,7,4,3.5,7,3.5,0.5440680443502757,1.3389666488560972,3,0.7910446288804662,7,1,1990,1991,0.9478378436248188,0.9938231854706513,0.9013728305733234,1.1313869052363548,103.68526170798899,1.2803005701234065,0.9335421848275682,0.8280163845577415,1.120313614813686,1.0149867736409819,1.0,0.8393306376035904,902,1.008789213181133,0,254,1156,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1187,530,0,1717,0,0,2,1,3,1,1.1724221855092622,7,1.013862119118048,1,1.1370889287206782,1.074564382737556,1990.0,1.1168888679613043,2,400,1.0092342322053793,1.0115851166802203,1.0304706033091076,168,36,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,4,2007,0.9584384834985059,0.9683896829793187
882,4,3,0.0,9636,7,7,4,3.5,7,3.5,0.5440680443502757,1.0659586091058746,3,1.1610124673959046,6,1,1992,1993,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,808,808,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,808,785,0,1593,0,0,2,1,3,1,0.7736103604433672,7,1.013862119118048,1,1.1370889287206782,1.4080812222282344,1993.0,1.1168888679613043,2,389,1.0092342322053793,1.0115851166802203,1.0304706033091076,342,40,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,12,2009,0.9584384834985059,0.9683896829793187
883,3,3,0.0,6204,7,7,3,3,7,3.5,0.5440680443502757,0.7881407111987673,3,1.2159990371347102,4,1,1912,1950,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,0.778017288074308,0.6732739783961896,1.0,0.9148694924363973,0,1.008789213181133,0,795,795,1.0060799923542767,0.7868778197467668,0.5818227829312599,1.0325525239526936,954,795,481,2230,1,0,1,0,5,1,0.7736103604433672,10,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1997.0,0.7603888530823646,1,440,1.0092342322053793,0.9945213943256745,1.0304706033091076,0,188,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2006,0.9584384834985059,0.9683896829793187
884,3,3,0.0,7150,7,7,3,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,0.9727189625036077,5,1,1967,1967,0.9478378436248188,0.9938231854706513,0.9013728305733234,1.1313869052363548,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8262915501396416,432,1.008789213181133,0,460,892,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,892,0,0,892,0,0,1,0,3,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,1.074564382737556,1967.0,1.1168888679613043,1,288,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,0.7759141438565689,1.0004752538286583,0,7,2009,0.9584384834985059,0.9683896829793187
885,3,3,0.0,5119,7,7,4,3.5,7,3.5,0.5440680443502757,1.2457348410731335,3,0.9727189625036077,9,1,1999,2000,0.9478378436248188,0.9938231854706513,0.8258964713191288,1.1313869052363548,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.5210875633353251,1.0149867736409819,1.0,1.3011948043848354,1238,1.008789213181133,0,460,1698,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1709,0,0,1709,1,0,2,0,2,1,1.1724221855092622,5,1.013862119118048,1,1.1370889287206782,1.074564382737556,1999.0,1.3268356378006463,2,506,1.0092342322053793,1.0115851166802203,1.0304706033091076,97,65,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,1,2008,1.1640427146389545,0.809891970043861
886,2,3,0.0,8393,7,7,3,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,0.9727189625036077,5,1,1959,2005,0.9478378436248188,0.9938231854706513,0.8258964713191288,1.1313869052363548,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8393306376035904,528,1.008789213181133,0,1098,1626,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1712,0,0,1712,0,0,2,0,4,2,0.7736103604433672,8,1.013862119118048,0,0.9480673434968409,1.074564382737556,2005.0,1.3268356378006463,2,588,1.0092342322053793,1.0115851166802203,1.0304706033091076,272,54,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2006,0.9584384834985059,0.8268793452516029
887,2,3,0.0,16466,7,7,4,3.5,7,3.5,0.5440680443502757,0.7087046897350063,3,0.7910446288804662,5,0,1955,1955,0.9478378436248188,0.9938231854706513,0.8258964713191288,0.8675503295608331,103.68526170798899,0.7978131736052377,0.9335421848275682,1.2449090938831395,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,816,816,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,872,521,0,1393,0,0,1,1,3,1,0.7736103604433672,8,1.013862119118048,0,0.9480673434968409,1.074564382737556,1955.0,0.7603888530823646,1,300,1.0092342322053793,1.0115851166802203,1.0304706033091076,121,0,0,0,265,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,4,2008,0.9584384834985059,0.9683896829793187
888,3,3,0.0,15865,7,7,4,3.5,7,3.5,0.6020599913279624,0.8061359493132229,3,0.9727189625036077,8,0,1970,1970,1.0761038751807124,1.0247907257293916,0.8282149855002685,0.8675503295608331,103.68526170798899,1.2803005701234065,0.9335421848275682,1.2449090938831395,0.778017288074308,0.9641913762741758,1.0,0.89305770607269,351,0.911541231075681,823,1043,2217,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,2217,0,0,2217,1,0,2,0,4,1,1.1724221855092622,8,1.013862119118048,1,1.1370889287206782,1.074564382737556,1970.0,0.7603888530823646,2,621,1.0092342322053793,1.0115851166802203,1.0304706033091076,81,207,0,0,224,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,10,2007,0.9584384834985059,0.9683896829793187
889,3,3,0.0,12160,7,7,3,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,0.9727189625036077,6,0,1953,1953,1.2097915475808234,0.9938231854706513,0.8282149855002685,1.1313869052363548,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8262915501396416,1024,1.008789213181133,0,481,1505,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1505,0,0,1505,1,0,1,0,2,1,0.7736103604433672,6,1.013862119118048,1,1.1370889287206782,1.074564382737556,1953.0,1.1168888679613043,2,505,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,162,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,2,2009,0.9584384834985059,0.9683896829793187
890,2,3,0.0,8064,7,7,3,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,0.7910446288804662,5,0,1949,2006,0.9478378436248188,0.9938231854706513,0.8258964713191288,0.8675503295608331,103.68526170798899,0.7978131736052377,0.9335421848275682,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,672,672,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,672,252,0,924,0,0,1,0,3,1,0.7736103604433672,6,1.013862119118048,1,0.7172412793391095,0.7411578401898276,2003.0,0.7603888530823646,2,576,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,2000,7,2007,0.9584384834985059,0.9683896829793187
891,4,3,0.0,11184,7,7,3,3.5,7,3.5,0.5440680443502757,0.7560923664134666,3,1.1610124673959046,6,1,1978,1978,1.2097915475808234,0.9938231854706513,0.9013728305733234,1.1313869052363548,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8393306376035904,226,0.911541231075681,500,192,918,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,918,765,0,1683,0,0,2,1,3,1,0.7736103604433672,7,1.013862119118048,1,1.1370889287206782,1.074564382737556,1978.0,1.1168888679613043,2,440,1.0092342322053793,1.0115851166802203,1.0304706033091076,243,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,7,2009,0.9584384834985059,0.9683896829793187
892,3,3,0.0,8414,7,7,3,3.5,7,3.5,0.5440680443502757,0.7560923664134666,3,0.9727189625036077,6,0,1963,2003,1.2097915475808234,0.9938231854706513,0.9013728305733234,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,1.3011948043848354,663,1.008789213181133,0,396,1059,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1068,0,0,1068,0,1,1,0,3,1,0.7736103604433672,6,1.013862119118048,0,0.9480673434968409,1.074564382737556,1963.0,1.1168888679613043,1,264,1.0092342322053793,1.0115851166802203,1.0304706033091076,192,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,2,2006,0.9584384834985059,0.9683896829793187
893,3,3,0.0,13284,7,7,3,3.5,7,3.5,0.5440680443502757,0.7560923664134666,3,0.9727189625036077,5,1,1954,1954,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,0.8262915501396416,1064,1.008789213181133,0,319,1383,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1383,0,0,1383,1,0,1,0,3,1,0.7736103604433672,6,1.013862119118048,1,0.9480673434968409,1.074564382737556,1954.0,0.7603888530823646,1,354,1.0092342322053793,1.0115851166802203,1.0304706033091076,511,116,0,0,0,0,0.9973908134322019,0.9889800735978997,1.0004752538286583,0,6,2008,0.9584384834985059,0.9683896829793187
894,2,3,0.0,7018,7,7,3,3,7,3.5,0.5440680443502757,1.0311439502266588,3,0.9727189625036077,5,1,1979,1979,0.9478378436248188,0.9938231854706513,0.9724807464582694,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.5934386210062108,1.5210875633353251,0.9641913762741758,1.0,0.9148694924363973,0,1.008789213181133,0,0,0,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1535,0,0,1535,0,0,2,0,4,2,0.7736103604433672,8,1.013862119118048,0,0.9480673434968409,1.074564382737556,1979.0,0.7603888530823646,2,400,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2009,0.9584384834985059,0.9251398977489175
895,4,3,0.0,7056,7,7,3,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,1.1610124673959046,6,1,1963,1963,1.2097915475808234,0.9938231854706513,0.9013728305733234,1.1313869052363548,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8262915501396416,400,1.008789213181133,0,380,780,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,983,813,0,1796,1,0,1,1,4,1,0.7736103604433672,8,1.013862119118048,1,1.1370889287206782,1.074564382737556,1963.0,1.1168888679613043,2,483,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,50,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,10,2008,0.9584384834985059,0.9683896829793187
896,1,2,0.0,8765,7,4,3,3.5,7,3.5,0.5440680443502757,0.5534110212516591,3,0.9727189625036077,4,0,1936,1950,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.7312082738088806,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,285,1.008789213181133,0,666,951,1.0060799923542767,1.1878897223295897,0.5818227829312599,1.0325525239526936,951,0,0,951,0,0,1,0,2,1,0.7736103604433672,6,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1936.0,0.7603888530823646,1,327,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,28,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,4,2006,0.9584384834985059,0.809891970043861
897,2,3,0.0,7018,7,7,3,3.5,7,3.5,0.5440680443502757,1.0311439502266588,3,1.1610124673959046,5,1,1979,1979,0.9478378436248188,0.9938231854706513,0.9724807464582694,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.5934386210062108,1.5210875633353251,0.9641913762741758,1.0,0.9148694924363973,0,1.008789213181133,0,0,0,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1120,1120,0,2240,0,0,2,0,6,2,0.7736103604433672,12,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1979.0,0.7603888530823646,2,528,1.0092342322053793,1.0115851166802203,1.0304706033091076,154,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2009,0.9584384834985059,0.9251398977489175
898,3,3,0.0,12919,7,7,4,3.5,7,3.5,0.5440680443502757,1.748112606818039,3,0.9727189625036077,9,1,2009,2010,1.2097915475808234,0.9938231854706513,1.1813590990208676,1.4679519649033907,103.68526170798899,2.030502615962048,1.0172102574831825,1.2449090938831395,1.5210875633353251,1.0149867736409819,1.0,1.3011948043848354,2188,1.008789213181133,0,142,2330,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,2364,0,0,2364,1,0,2,1,2,1,1.8160098289368747,11,1.013862119118048,2,0.9480673434968409,1.074564382737556,2009.0,1.3268356378006463,3,820,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,67,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2010,1.5196971072384964,1.5050295829623785
899,3,3,0.0,6993,7,7,3,3.5,7,3.5,0.5440680443502757,0.7560923664134666,3,0.9727189625036077,5,0,1961,1994,0.9478378436248188,0.9938231854706513,0.9013728305733234,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8262915501396416,465,1.008789213181133,0,447,912,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1236,0,0,1236,0,0,1,0,3,1,0.7736103604433672,6,1.013862119118048,1,1.1370889287206782,1.074564382737556,1961.0,0.7603888530823646,1,288,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2006,0.9584384834985059,0.9683896829793187
900,3,3,0.0,7340,7,7,4,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,0.9727189625036077,4,0,1971,1971,0.9478378436248188,0.9938231854706513,0.9013728305733234,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,322,1.008789213181133,0,536,858,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,858,0,0,858,0,0,1,0,2,1,0.7736103604433672,4,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1979.0,0.7603888530823646,1,684,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2007,0.9584384834985059,0.9683896829793187
901,3,3,0.0,8712,7,7,4,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,0.9727189625036077,5,0,1957,2000,1.2097915475808234,0.9938231854706513,0.8258964713191288,0.8675503295608331,103.68526170798899,0.7978131736052377,0.9335421848275682,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8262915501396416,860,1.008789213181133,0,132,992,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1306,0,0,1306,1,0,1,0,2,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1968.0,0.7603888530823646,1,756,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2009,0.9584384834985059,0.9683896829793187
902,4,3,0.0,7875,7,7,3,3.5,7,3.5,0.5440680443502757,1.0659586091058746,3,1.1610124673959046,7,1,2003,2003,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,783,783,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,807,702,0,1509,0,0,2,1,3,1,1.1724221855092622,8,1.013862119118048,1,0.9480673434968409,1.074564382737556,2003.0,1.3268356378006463,2,393,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,75,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,7,2006,0.9584384834985059,0.9683896829793187
903,3,3,0.0,14859,7,7,4,4.5,7,3.5,0.5440680443502757,1.0659586091058746,3,0.9727189625036077,7,1,2006,2006,1.2097915475808234,0.9938231854706513,1.1813590990208676,1.1313869052363548,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,1670,1670,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1670,0,0,1670,0,0,2,0,3,1,1.1724221855092622,7,1.013862119118048,1,0.9480673434968409,1.074564382737556,2006.0,1.1168888679613043,3,690,1.0092342322053793,1.0115851166802203,1.0304706033091076,144,60,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,8,2006,1.5196971072384964,1.5050295829623785
904,3,3,0.0,6173,7,7,4,3.5,7,3.5,0.5440680443502757,0.7560923664134666,3,0.9727189625036077,5,0,1967,1967,0.9478378436248188,0.9938231854706513,0.9013728305733234,1.1313869052363548,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,1.3011948043848354,599,1.008789213181133,0,277,876,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,902,0,0,902,0,0,1,0,3,1,0.7736103604433672,6,1.013862119118048,0,0.9480673434968409,1.074564382737556,1967.0,0.7603888530823646,1,288,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,8,2007,0.9584384834985059,0.9683896829793187
905,3,3,0.0,9920,7,7,3,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,0.9727189625036077,5,1,1954,1954,0.9478378436248188,0.9938231854706513,0.9013728305733234,1.4679519649033907,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8118962921805785,354,0.908484656128089,290,412,1056,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1063,0,0,1063,1,0,1,0,3,1,0.7736103604433672,6,1.013862119118048,0,0.9480673434968409,1.074564382737556,1954.0,1.1168888679613043,1,280,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,164,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,2,2010,0.9584384834985059,0.9683896829793187
906,3,3,0.0,13501,7,7,4,3.5,7,3.5,0.5440680443502757,1.2457348410731335,3,0.9727189625036077,8,1,2006,2006,0.9478378436248188,0.9938231854706513,1.1813590990208676,1.4679519649033907,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,63,1.008789213181133,0,1560,1623,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1636,0,0,1636,1,0,2,0,3,1,1.1724221855092622,8,1.013862119118048,1,0.9480673434968409,1.074564382737556,2006.0,1.1168888679613043,3,865,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,60,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2007,0.9584384834985059,0.9683896829793187
